Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age
5146079,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-1132,1,1,0,Sales staff,3,1,34.85753424657534
5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-5891,0,0,0,Laborers,1,0,40.104109589041094
5069169,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-962,0,0,1,Sales staff,2,0,28.257534246575343
5113854,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8290,1,0,0,Laborers,1,0,41.98082191780822
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1259,1,0,0,High skill tech staff,2,0,28.405479452054795
5095193,M,Y,Y,1,495000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1190,0,1,0,Managers,3,0,62.06849315068493
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1436,0,0,0,Laborers,4,0,41.18082191780822
5115894,M,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1321,0,0,0,Drivers,2,0,47.821917808219176
5126278,M,N,N,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,1,58.202739726027396
5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,65.07671232876713
5078946,F,N,Y,2,180000.0,Working,Incomplete higher,Separated,House / apartment,-3496,1,0,0,Unknown,3,1,33.56986301369863
5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-719,0,0,0,Medicine staff,3,0,41.50684931506849
5029348,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-412,0,0,0,Drivers,2,0,29.97808219178082
5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,63.80821917808219
